28-Aug-2025 06:02:45,99.75181749,100.3443807,3563.623047,6490.681858,1,0,56.35210503,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,9.91399749,9.91399749,8.38730359,8.38730359,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:46,99.73739963,100.3299628,3563.627604,6490.681858,1,0,56.33154636,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,10.07578044,10.07578044,8.549086545,8.549086545,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:47,99.71984185,100.3124051,3563.632161,6490.681858,1,0,56.3055013,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,10.23654197,10.23654197,8.709848076,8.709848076,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:48,99.70314535,100.2957086,3563.636502,6490.681858,1,0,56.32652791,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,10.40090395,10.40090395,8.874210051,8.874210051,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:49,99.68724908,100.2798123,3563.641059,6490.681858,1,0,56.31483629,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,10.56109689,10.56109689,9.034402992,9.034402992,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:50,99.67650689,100.2690701,3563.645616,6490.681858,1,0,56.32216051,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,10.72212549,10.72212549,9.195431594,9.195431594,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:51,99.65203857,100.2446018,3563.649957,6490.681858,1,0,56.39122857,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,10.88495627,10.88495627,9.358262372,9.358262372,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:52,99.63429769,100.2268609,3563.654514,6490.681858,1,0,56.42079332,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,11.04598947,11.04598947,9.519295573,9.519295573,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:53,99.58194309,100.1745063,3563.659071,6490.681858,1,0,56.33876885,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,11.20893363,11.20893363,9.682239732,9.682239732,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:54,99.57191976,100.164483,3563.663411,6490.681858,1,0,56.32582262,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,11.37010037,11.37010037,9.843406468,9.843406468,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:55,99.55931261,100.1518758,3563.667969,6490.681858,1,0,56.36719767,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,11.53106939,11.53106939,10.00437549,10.00437549,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:56,99.55038791,100.1429511,3563.672309,6490.681858,1,0,56.40233019,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,11.6929484,11.6929484,10.1662545,10.1662545,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:57,99.54189046,100.1344537,3563.676866,6490.681858,1,0,56.43354967,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,11.8551676,11.8551676,10.3284737,10.3284737,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:58,99.53120253,100.1237657,3563.681207,6490.681858,1,0,56.46898058,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,12.01788174,12.01788174,10.49118784,10.49118784,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:02:59,99.53394911,100.1265123,3563.685764,6490.681858,1,0,56.49149577,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,12.18103231,12.18103231,10.65433841,10.65433841,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:00,99.53348117,100.1260444,3563.690104,6490.681858,1,0,56.58850098,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,12.34163019,12.34163019,10.81493629,10.81493629,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:01,99.53611925,100.1286825,3563.694444,6490.681858,1,0,56.60291545,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,12.50307446,12.50307446,10.97638056,10.97638056,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:02,99.53611925,100.1286825,3563.694444,6490.681858,1,0,56.60291545,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,12.50307446,12.50307446,10.97638056,10.97638056,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0.6001103389,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:03,99.53611925,100.1286825,3563.694444,6490.681858,1,0,56.60291545,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,12.50307446,12.50307446,10.97638056,10.97638056,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,3.000123656,2.400000114,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:04,99.54387071,100.1364339,3563.698785,6490.681858,1,0,56.68881904,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,12.95421156,12.95421156,11.42751766,11.42751766,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,4.800026216,4.800000228,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:05,99.57248264,100.1650458,3563.710937,6490.681858,1,0,56.68667603,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,13.11484442,13.11484442,11.58815052,11.58815052,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,4.800026216,4.19999985,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:06,99.56291368,100.1554769,3563.715278,6490.681858,1,0,56.68085056,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,13.27766029,13.27766029,11.75096639,11.75096639,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,4.800026216,5.40000014,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:07,99.55381266,100.1463759,3563.719835,6490.681858,1,0,56.67543199,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,13.43948804,13.43948804,11.91279414,11.91279414,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,1.800116997,2.400000114,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:08,99.5423584,100.1349216,3563.724175,6490.681858,1,0,56.6351827,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,13.60205324,13.60205324,12.07535934,12.07535934,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0.6000000285,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:09,99.54423014,100.1367933,3563.728516,6490.681858,1,0,56.59254964,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,13.7648424,13.7648424,12.23814851,12.23814851,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0.6001103389,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:10,99.53604465,100.1286079,3563.732856,6490.681858,1,0,56.59294637,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,13.92561593,13.92561593,12.39892203,12.39892203,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0.6000000285,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:11,99.55565728,100.1482205,3563.737196,6490.681858,1,0,56.60013835,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,14.08698042,14.08698042,12.56028652,12.56028652,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:12,99.56713867,100.1597019,3563.741319,6490.681858,1,0,56.59474691,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,14.24822283,14.24822283,12.72152893,12.72152893,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0.6001103389,0.6000000285,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:13,99.58826362,100.1808268,3563.74566,6490.681858,1,0,56.56488715,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,14.40946559,14.40946559,12.88277169,12.88277169,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,1.200006554,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:14,99.5843099,100.1768731,3563.75,6490.681858,1,0,56.56926134,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,14.57215689,14.57215689,13.045463,13.045463,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,3.600019975,3.599999938,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:15,99.58448622,100.1770494,3563.75434,6490.681858,1,0,56.56382921,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,14.7330748,14.7330748,13.2063809,13.2063809,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,4.200130314,3.599999938,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:16,99.62013753,100.2127007,3563.758681,6490.681858,1,0,56.56432766,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,14.89579879,14.89579879,13.36910489,13.36910489,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,1.200000057,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:17,99.61813694,100.2107001,3563.762804,6490.681858,1,0,56.57341512,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,15.05711186,15.05711186,13.53041796,13.53041796,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,1.200006554,1.200000057,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:18,99.60636393,100.1989271,3563.767144,6490.681858,1,0,56.58202447,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,15.21972806,15.21972806,13.69303416,13.69303416,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,2.400013108,1.799999969,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:19,99.59154595,100.1841092,3563.771484,6490.681858,1,0,56.59188843,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,15.38174413,15.38174413,13.85505024,13.85505024,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0.6001103389,1.799999969,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:20,99.58106147,100.1736247,3563.775608,6490.681858,1,0,56.55712552,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,15.54390402,15.54390402,14.01721012,14.01721012,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:21,99.54048665,100.1330499,3563.779948,6490.681858,1,0,56.55538262,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,15.7051977,15.7051977,14.1785038,14.1785038,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:22,99.52988688,100.1224501,3563.784288,6490.681858,1,0,56.56809489,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,15.86680478,15.86680478,14.34011088,14.34011088,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:23,99.52238634,100.1149495,3563.788411,6490.681858,1,0,56.58330282,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,16.0296741,16.0296741,14.5029802,14.5029802,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:24,99.51524523,100.1078084,3563.792752,6490.681858,1,0,56.48445638,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,16.19195434,16.19195434,14.66526044,14.66526044,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:25,99.48674859,100.0793118,3563.796875,6490.681858,1,0,56.47703722,0.2295918367,0.2295918367,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,16.35494363,16.35494363,14.82824974,14.82824974,5000,5000,0,0,0,0,0,0,0,0,0.2295918367,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2295918367,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:26,99.43145074,100.0570204,3563.801215,6490.682292,1,0,56.51317003,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,16.52439622,16.52439622,14.99770233,14.99770233,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:27,99.4278361,100.0534058,3563.805773,6490.682292,1,0,56.5445421,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,16.69453114,16.69453114,15.16783724,15.16783724,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:28,99.42527941,100.0508491,3563.810113,6490.682292,1,0,56.55771213,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,16.86250423,16.86250423,15.33581033,15.33581033,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:29,99.42284478,100.0484144,3563.81467,6490.682292,1,0,56.5516154,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,17.032569,17.032569,15.5058751,15.5058751,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:30,99.41977946,100.0453491,3563.81901,6490.682292,1,0,56.60608588,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,17.20300584,17.20300584,15.67631194,15.67631194,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:31,99.41760932,100.043179,3563.823351,6490.682292,1,0,56.61310154,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,17.37143384,17.37143384,15.84473994,15.84473994,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:32,99.41554769,100.0411174,3563.827908,6490.682292,1,0,56.6169298,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,17.54176889,17.54176889,16.01507499,16.01507499,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:33,99.4129503,100.03852,3563.832248,6490.682292,1,0,56.62084622,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,17.71097119,17.71097119,16.18427729,16.18427729,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:34,99.41111247,100.0366821,3563.836589,6490.682292,1,0,56.62330119,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,17.88161662,17.88161662,16.35492272,16.35492272,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:35,99.40920003,100.0347697,3563.841146,6490.682292,1,0,56.60470242,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,18.05210317,18.05210317,16.52540927,16.52540927,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:36,99.40701633,100.032586,3563.845486,6490.682292,1,0,56.63474528,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,18.22260238,18.22260238,16.69590848,16.69590848,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:37,99.40545654,100.0310262,3563.849826,6490.682292,1,0,56.64152018,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,18.39188156,18.39188156,16.86518766,16.86518766,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:38,99.42407905,100.0496487,3563.854167,6490.682292,1,0,56.72631497,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,18.56011375,18.56011375,17.03341985,17.03341985,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:39,99.45180257,100.0773722,3563.858507,6490.682292,1,0,56.72542996,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,18.7294037,18.7294037,17.2027098,17.2027098,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:40,99.44807943,100.0736491,3563.862847,6490.682292,1,0,56.71548462,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,18.89904761,18.89904761,17.37235371,17.37235371,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:41,99.44455295,100.0701226,3563.867187,6490.682292,1,0,56.70562066,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,19.067739,19.067739,17.5410451,17.5410451,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:42,99.44009738,100.065667,3563.871528,6490.682292,1,0,56.69424438,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,19.23629659,19.23629659,17.7096027,17.7096027,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:43,99.43693712,100.0625068,3563.875868,6490.682292,1,0,56.68699816,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,19.40511205,19.40511205,17.87841815,17.87841815,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:44,99.43296984,100.0585395,3563.880208,6490.682292,1,0,56.6787991,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,19.57494119,19.57494119,18.04824729,18.04824729,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:45,99.44019233,100.065762,3563.884549,6490.682292,1,0,56.67359416,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,19.74532251,19.74532251,18.21862861,18.21862861,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:46,99.4568278,100.0823975,3563.888889,6490.682292,1,0,56.66907416,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,19.91562559,19.91562559,18.38893169,18.38893169,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:47,99.45158556,100.0771552,3563.893229,6490.682292,1,0,56.66396417,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,20.08606539,20.08606539,18.55937149,18.55937149,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:48,99.45779758,100.0833672,3563.897352,6490.682292,1,0,56.57921007,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,20.25612816,20.25612816,18.72943426,18.72943426,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:49,99.45378961,100.0793593,3563.901693,6490.682292,1,0,56.6091173,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,20.42652767,20.42652767,18.89983377,18.89983377,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.794218779,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
28-Aug-2025 06:03:50,99.47852241,100.1040921,3563.906033,6490.682292,1,0,56.61737739,0.2400278293,0.2400278293,10.00811688,4.998913854,4.998913854,0,0,0,0.04529999874,0,0,0,20.59672014,20.59672014,19.07002625,19.07002625,5000,5000,0,0,0,0,0,0,0,0,0.2400278293,0,0,-2.780454159,0,0,950.0045776,2.406968011,0.2400278293,70,0,0,0,0,0,0,0,0,0,0
